Date,BAC,BLK,CG,CME,JPM,MET,MS,Portfolio_EQ,Mkt-RF,SMB,HML,RMW,CMA,RF,Frequency,BAC_Excess,BLK_Excess,JPM_Excess,MS_Excess,MET_Excess,CG_Excess,CME_Excess,Portfolio_EQ_Excess
2021-03-31,-0.0077241639138124355,0.006253404905471091,-0.009475983489986545,-0.0034703458163155843,-0.014671913659345186,-0.01063577106553114,-0.018246407062895143,-0.008281597157487847,0.0316,-0.0084,0.0735,0.0635,0.0352,0.0,Daily,-0.0077241639138124355,0.006253404905471091,-0.014671913659345186,-0.018246407062895143,-0.01063577106553114,-0.009475983489986545,-0.0034703458163155843,-0.008281597157487847
2021-04-01,0.020466502462194173,0.016925620769470292,0.016993003001551817,0.009065916144428244,0.009675189746149738,0.013236552202463777,0.0071850689580569786,0.013363979040616434,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.020466502462194173,0.016925620769470292,0.009675189746149738,0.0071850689580569786,0.013236552202463777,0.016993003001551817,0.009065916144428244,0.013363979040616434
2021-04-05,0.00781927809494082,0.02216936640203435,0.0034708318070731637,0.006529375495984939,0.005286739668713595,-0.00032477303750832933,-0.0028165519995154236,0.006019180918817589,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.00781927809494082,0.02216936640203435,0.005286739668713595,-0.0028165519995154236,-0.00032477303750832933,0.0034708318070731637,0.006529375495984939,0.006019180918817589
2021-04-06,-0.0027675473874227887,-0.0029507270903603986,-0.0058810864809443605,-0.011393422364816837,-0.007055290830307654,-0.005210112677237231,0.013877890104353583,-0.0030543281038193835,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.0027675473874227887,-0.0029507270903603986,-0.007055290830307654,0.013877890104353583,-0.005210112677237231,-0.0058810864809443605,-0.011393422364816837,-0.0030543281038193835
2021-04-07,0.009029556946036875,0.008014337898199234,0.018593164159310973,-0.0036635325151011234,0.015546340076553129,0.008452675084439306,-0.0006327328244329185,0.007905686975000782,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.009029556946036875,0.008014337898199234,0.015546340076553129,-0.0006327328244329185,0.008452675084439306,0.018593164159310973,-0.0036635325151011234,0.007905686975000782
2021-04-08,-0.008777595672518766,0.015863354323623995,-0.0013165278563723787,-0.007860733620223579,0.0012257197303539402,-0.007636665427590817,0.014569733837270712,0.0008667550449347296,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.008777595672518766,0.015863354323623995,0.0012257197303539402,0.014569733837270712,-0.007636665427590817,-0.0013165278563723787,-0.007860733620223579,0.0008667550449347296
2021-04-09,0.007278212456952757,0.009633605708443757,0.0015796960480942445,0.009279199011443844,0.007450251151977577,0.009900090267420142,0.006462881307996001,0.007369133707475475,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.007278212456952757,0.009633605708443757,0.007450251151977577,0.006462881307996001,0.009900090267420142,0.0015796960480942445,0.009279199011443844,0.007369133707475475
2021-04-12,0.00174886487033414,-0.0004578366689169331,-0.0002631681917217478,0.00034180818884375355,-0.0021137858000954083,0.0118801351139357,-0.006712178089735779,0.0006319770603776749,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.00174886487033414,-0.0004578366689169331,-0.0021137858000954083,-0.006712178089735779,0.0118801351139357,-0.0002631681917217478,0.00034180818884375355,0.0006319770603776749
2021-04-13,-0.018645094352734856,-0.006818160664868419,0.010991772092319373,0.0056510774402014135,-0.011998491597024794,-0.009783027315835352,-0.008140385727637454,-0.005534615732225727,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.018645094352734856,-0.006818160664868419,-0.011998491597024794,-0.008140385727637454,-0.009783027315835352,0.010991772092319373,0.0056510774402014135,-0.005534615732225727
2021-04-14,0.014141741670140732,-0.0017709480175917781,0.014727254510451517,0.0044105287430416555,-0.018867059779813178,0.010899592394729932,0.01571916432838836,0.0056086105499067495,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.014141741670140732,-0.0017709480175917781,-0.018867059779813178,0.01571916432838836,0.010899592394729932,0.014727254510451517,0.0044105287430416555,0.0056086105499067495
2021-04-15,-0.02900244513858688,0.020718424695589887,0.0010252099862705917,-0.013241714930940163,0.006328427817397495,-0.006878299216754126,0.0003711546208480831,-0.00295417745231073,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.02900244513858688,0.020718424695589887,0.006328427817397495,0.0003711546208480831,-0.006878299216754126,0.0010252099862705917,-0.013241714930940163,-0.00295417745231073
2021-04-16,0.01052779436300581,-0.007843873510166863,0.01702090414340452,0.017151668286738923,0.007398525538681506,0.012283760710478426,-0.027979750465268467,0.004079861295267694,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.01052779436300581,-0.007843873510166863,0.007398525538681506,-0.027979750465268467,0.012283760710478426,0.01702090414340452,0.017151668286738923,0.004079861295267694
2021-04-19,0.0005106971809321795,-0.00044370506576724936,0.0035201721324906953,-0.009633136862453887,-0.00424915407238452,0.00047557954189834115,0.018157045027208236,0.0011910711259891136,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.0005106971809321795,-0.00044370506576724936,-0.00424915407238452,0.018157045027208236,0.00047557954189834115,0.0035201721324906953,-0.009633136862453887,0.0011910711259891136
2021-04-20,-0.028221892532687018,-0.007586424609572795,-0.01415588189413697,0.002574687789985754,-0.0223906313557951,-0.031227352612735404,-0.03483709826622783,-0.019406370497309904,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.028221892532687018,-0.007586424609572795,-0.0223906313557951,-0.03483709826622783,-0.031227352612735404,-0.01415588189413697,0.002574687789985754,-0.019406370497309904
2021-04-21,0.016667033788934985,0.008128543963546536,0.010887385294512773,0.004115356539861352,0.008471866642058856,0.02407008475683228,0.025042801749084572,0.013911867533547338,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.016667033788934985,0.008128543963546536,0.008471866642058856,0.025042801749084572,0.02407008475683228,0.010887385294512773,0.004115356539861352,0.013911867533547338
2021-04-22,-0.009340833523008189,-0.02017667687112611,0.013010039732311138,-0.004066911760946802,-0.021282524268048608,-0.012043352580019333,-0.012187687745258188,-0.009441135288013727,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.009340833523008189,-0.02017667687112611,-0.021282524268048608,-0.012187687745258188,-0.012043352580019333,0.013010039732311138,-0.004066911760946802,-0.009441135288013727
2021-04-23,0.02115099805455037,0.022195887230426634,0.031803039343980474,0.005708323932461395,0.018955017888440354,0.014275593388198669,0.033411694500452865,0.0210715077626444,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.02115099805455037,0.022195887230426634,0.018955017888440354,0.033411694500452865,0.014275593388198669,0.031803039343980474,0.005708323932461395,0.0210715077626444
2021-04-26,0.005853131128423814,0.006313155102570909,0.0012034300925065822,-0.012718662392747968,0.002460460941381418,0.0,0.0070168441300857195,0.0014469084288886395,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.005853131128423814,0.006313155102570909,0.002460460941381418,0.0070168441300857195,0.0,0.0012034300925065822,-0.012718662392747968,0.0014469084288886395
2021-04-27,0.011855516678435088,0.0026725380549720576,0.011002005283907573,0.0004396979427771622,0.0045721548306552375,0.009036942569778786,0.005383281015761792,0.006423162339469671,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.011855516678435088,0.0026725380549720576,0.0045721548306552375,0.005383281015761792,0.009036942569778786,0.011002005283907573,0.0004396979427771622,0.006423162339469671
2021-04-28,0.0037541829056436616,-0.005168682104347037,0.011353255253870303,-0.018531888067039683,0.006458597147232923,0.005822664953903435,0.009350674671076423,0.0018626863943342893,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.0037541829056436616,-0.005168682104347037,0.006458597147232923,0.009350674671076423,0.005822664953903435,0.011353255253870303,-0.018531888067039683,0.0018626863943342893
2021-04-29,0.02662224884470908,0.013434174168369744,-0.003297931848984518,0.013391240265903024,0.019257763572165746,0.010924011805937038,0.015179242299104945,0.013644392729600722,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,0.02662224884470908,0.013434174168369744,0.019257763572165746,0.015179242299104945,0.010924011805937038,-0.003297931848984518,0.013391240265903024,0.013644392729600722
2021-04-30,-0.014209128820421399,-0.00974123750765546,0.006584813753472676,-0.008577442262049425,-0.008932134396373017,-0.012494232713877113,-0.013117718900469671,-0.008641011549624772,0.049699999999999994,-0.0316,-0.0102,0.024300000000000002,-0.027200000000000002,0.0,Daily,-0.014209128820421399,-0.00974123750765546,-0.008932134396373017,-0.013117718900469671,-0.012494232713877113,0.006584813753472676,-0.008577442262049425,-0.008641011549624772
2021-05-03,0.0007400373373482027,0.007684280722801635,0.01673684838002044,0.008430111659666078,-0.0029302342844057137,0.009229347372849656,-0.0010908780412516564,0.005542787592432663,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.0007400373373482027,0.007684280722801635,-0.0029302342844057137,-0.0010908780412516564,0.009229347372849656,0.01673684838002044,0.008430111659666078,0.005542787592432663
2021-05-04,0.010789642356704654,0.013008313513000747,-0.006475167263058102,0.003234889344388383,0.013728939396698068,0.0014004729765415965,0.0021806752382178777,0.005409680794641889,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.010789642356704654,0.013008313513000747,0.013728939396698068,0.0021806752382178777,0.0014004729765415965,-0.006475167263058102,0.003234889344388383,0.005409680794641889
2021-05-05,0.009467397770816836,0.01728093470802836,0.02384296811228528,-0.00638173508187158,0.013035613482450156,0.016960307428966773,0.02237564947941535,0.013797305128584455,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.009467397770816836,0.01728093470802836,0.013035613482450156,0.02237564947941535,0.016960307428966773,0.02384296811228528,-0.00638173508187158,0.013797305128584455
2021-05-06,0.014868488961973868,0.018730667386333943,0.01506509111564619,0.006332778685906436,0.019924508799175445,0.02327072080852575,0.027082514333911203,0.017896395727353263,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.014868488961973868,0.018730667386333943,0.019924508799175445,0.027082514333911203,0.02327072080852575,0.01506509111564619,0.006332778685906436,0.017896395727353263
2021-05-07,0.004038420518795431,0.00773148575979516,0.003786667244976299,-0.007022499278219603,0.0034170063230824863,0.003132028097524718,0.009969660810490215,0.0035789670680635294,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.004038420518795431,0.00773148575979516,0.0034170063230824863,0.009969660810490215,0.003132028097524718,0.003786667244976299,-0.007022499278219603,0.0035789670680635294
2021-05-10,-0.0030869766690064413,-0.018923144834865274,-0.004930437089899144,0.02496665522986292,-0.0001242544003067671,-0.003154643487829327,-0.014124342365747876,-0.0027681633739702724,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.0030869766690064413,-0.018923144834865274,-0.0001242544003067671,-0.014124342365747876,-0.003154643487829327,-0.004930437089899144,0.02496665522986292,-0.0027681633739702724
2021-05-11,-0.011480413059456627,-0.015691720956300465,-0.026176671346177325,0.019232397526578453,-0.016762845132401036,-0.02652603692000982,-0.01808789899026881,-0.01364188412543366,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.011480413059456627,-0.015691720956300465,-0.016762845132401036,-0.01808789899026881,-0.02652603692000982,-0.026176671346177325,0.019232397526578453,-0.01364188412543366
2021-05-12,-0.009426104403948915,-0.024707556301400417,-0.04143710597179319,0.009292194243353523,-0.006899155513721274,-0.02044533549520768,-0.014709532343618954,-0.015476085112333842,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.009426104403948915,-0.024707556301400417,-0.006899155513721274,-0.014709532343618954,-0.02044533549520768,-0.04143710597179319,0.009292194243353523,-0.015476085112333842
2021-05-13,0.015900175155624023,0.018635196026717708,0.020226588214362254,0.005543481673034706,0.025397279015064358,0.01766083062969122,0.014002782613020345,0.016766619046787803,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.015900175155624023,0.018635196026717708,0.025397279015064358,0.014002782613020345,0.01766083062969122,0.020226588214362254,0.005543481673034706,0.016766619046787803
2021-05-14,0.0123516337058579,0.02108749015992044,0.024663954581415935,0.008004866329856189,0.015422453016866053,0.020698453809029575,0.02892022633107308,0.018735582562002733,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.0123516337058579,0.02108749015992044,0.015422453016866053,0.02892022633107308,0.020698453809029575,0.024663954581415935,0.008004866329856189,0.018735582562002733
2021-05-17,0.008930541492550997,-0.00868526603297295,-0.009003945249957703,-0.0025843913312608565,0.004015885907459491,-0.0030395149997052575,0.008435891826589187,-0.0002758283410424416,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.008930541492550997,-0.00868526603297295,0.004015885907459491,0.008435891826589187,-0.0030395149997052575,-0.009003945249957703,-0.0025843913312608565,-0.0002758283410424416
2021-05-18,-0.013663407378274397,-0.011032399115381899,-0.01166322193883814,-0.01021692068665097,-0.01418906289428445,-0.004729690193944989,-0.012795677325257606,-0.01118433993323321,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.013663407378274397,-0.011032399115381899,-0.01418906289428445,-0.012795677325257606,-0.004729690193944989,-0.01166322193883814,-0.01021692068665097,-0.01118433993323321
2021-05-19,-0.004516629833848553,-0.0019302085670612227,-0.013702097711463874,-0.01112448443916115,-0.0076668932229164415,-0.008601057204417775,-0.010634475682271908,-0.008310835237305848,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.004516629833848553,-0.0019302085670612227,-0.0076668932229164415,-0.010634475682271908,-0.008601057204417775,-0.013702097711463874,-0.01112448443916115,-0.008310835237305848
2021-05-20,-0.0023855715590281453,0.007556192363699346,0.005219364008954405,0.019399023724033813,-0.0017394823383941017,-0.005723596165279409,0.004868683570734531,0.0038849448006743484,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.0023855715590281453,0.007556192363699346,-0.0017394823383941017,0.004868683570734531,-0.005723596165279409,0.005219364008954405,0.019399023724033813,0.0038849448006743484
2021-05-21,0.012578958378100524,0.018632770862884365,0.004721475711939796,0.008160695353122461,0.01131408175154902,0.0038709406487321863,0.021395704374178662,0.011524946725786717,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.012578958378100524,0.018632770862884365,0.01131408175154902,0.021395704374178662,0.0038709406487321863,0.004721475711939796,0.008160695353122461,0.011524946725786717
2021-05-24,0.005409722484412223,0.013374916378704933,0.007040832525285891,-0.0021604051553836346,0.005395651714307568,0.010147862792585645,0.01516615740853275,0.007767819735492196,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.005409722484412223,0.013374916378704933,0.005395651714307568,0.01516615740853275,0.010147862792585645,0.007040832525285891,-0.0021604051553836346,0.007767819735492196
2021-05-25,-0.014650348831777847,0.0021869355418188702,-0.0014042894125108852,-0.01124499398356543,-0.010387735299472347,-0.020867965969856215,-0.009297225082437917,-0.009380803291114539,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.014650348831777847,0.0021869355418188702,-0.010387735299472347,-0.009297225082437917,-0.020867965969856215,-0.0014042894125108852,-0.01124499398356543,-0.009380803291114539
2021-05-26,0.0007137701983593721,0.002809797492971028,0.009787936816632876,0.0058002414411836385,-0.00012357319409807876,0.003897492576109349,0.005499308701585419,0.004054996290391944,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.0007137701983593721,0.002809797492971028,-0.00012357319409807876,0.005499308701585419,0.003897492576109349,0.009787936816632876,0.0058002414411836385,0.004054996290391944
2021-05-27,0.012058205084071282,-0.0003419831508931256,0.00023197311357535185,0.009027548228048786,0.015452140891613914,0.02139704058714931,0.01057626892491576,0.009771599096925895,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,0.012058205084071282,-0.0003419831508931256,0.015452140891613914,0.01057626892491576,0.02139704058714931,0.00023197311357535185,0.009027548228048786,0.009771599096925895
2021-05-28,-0.00376746682482492,0.0006954572970691401,0.01175546285647608,0.003067587424892795,-0.0006697588217018115,-0.004579594691676978,0.0071721274220236915,0.0019534020946082855,0.0029,0.0127,0.0704,0.023399999999999997,0.0301,0.0,Daily,-0.00376746682482492,0.0006954572970691401,-0.0006697588217018115,0.0071721274220236915,-0.004579594691676978,0.01175546285647608,0.003067587424892795,0.0019534020946082855
2021-06-01,0.01242560723553373,-0.00014824624717071382,-0.012915351567163029,-0.02597916475217119,0.010960350956781238,0.017441990109494605,0.012673702924547843,0.0020655555228360693,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.01242560723553373,-0.00014824624717071382,0.010960350956781238,0.012673702924547843,0.017441990109494605,-0.012915351567163029,-0.02597916475217119,0.0020655555228360693
2021-06-02,0.00046584902628647756,0.011914280808220866,0.0016235706634409057,0.014716453063372931,6.016638080799061e-05,-0.006335007201448271,0.0070319763423545715,0.004211041297576496,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.00046584902628647756,0.011914280808220866,6.016638080799061e-05,0.0070319763423545715,-0.006335007201448271,0.0016235706634409057,0.014716453063372931,0.004211041297576496
2021-06-03,0.011394281973083073,-0.002584706569380734,-0.0023204596274581176,0.007553124549528027,0.0006620060330429744,0.004227882698780289,0.006340379889366994,0.0036103584209946434,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.011394281973083073,-0.002584706569380734,0.0006620060330429744,0.006340379889366994,0.004227882698780289,-0.0023204596274581176,0.007553124549528027,0.0036103584209946434
2021-06-04,0.0004622413273494901,0.006606866408868967,0.00625253589654629,0.001925366794504248,0.0016237080636574627,0.002858343513026512,0.006513360796081712,0.0037489175428620978,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.0004622413273494901,0.006606866408868967,0.0016237080636574627,0.006513360796081712,0.002858343513026512,0.00625253589654629,0.001925366794504248,0.0037489175428620978
2021-06-07,-0.003472526714974385,-0.0021333024451733935,0.003916369289005143,-0.001237322483426254,-0.004697485017849138,-0.005272220434032465,-0.008013990545014182,-0.002987211193066382,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.003472526714974385,-0.0021333024451733935,-0.004697485017849138,-0.008013990545014182,-0.005272220434032465,0.003916369289005143,-0.001237322483426254,-0.002987211193066382
2021-06-08,-0.005581647013980197,-0.0004973656247066311,0.019581621301765086,-0.0021117809898021844,-0.0039919426587716935,-0.002570836036502323,-0.004516408819723355,4.452002261124314e-05,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.005581647013980197,-0.0004973656247066311,-0.0039919426587716935,-0.004516408819723355,-0.002570836036502323,0.019581621301765086,-0.0021117809898021844,4.452002261124314e-05
2021-06-09,-0.013145786318220127,-0.01547220258403287,-0.013849569149207805,-0.005690884981283754,-0.012563388183603126,-0.02080848415104719,-0.001293993054174918,-0.011832044060224258,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.013145786318220127,-0.01547220258403287,-0.012563388183603126,-0.001293993054174918,-0.02080848415104719,-0.013849569149207805,-0.005690884981283754,-0.011832044060224258
2021-06-10,-0.014998471710852964,-0.004026719810485697,0.006153800181796037,-0.012325664602734574,-0.01571157942536011,-0.012289203649290075,-0.010740693729164134,-0.009134076106584501,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.014998471710852964,-0.004026719810485697,-0.01571157942536011,-0.010740693729164134,-0.012289203649290075,0.006153800181796037,-0.012325664602734574,-0.009134076106584501
2021-06-11,0.004069547082704896,0.015125212871361954,0.003855287572937425,0.007441663412153335,-0.0006856133413772801,0.003437378569779707,0.004027999167917651,0.005324496476496812,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.004069547082704896,0.015125212871361954,-0.0006856133413772801,0.004027999167917651,0.003437378569779707,0.003855287572937425,0.007441663412153335,0.005324496476496812
2021-06-14,-0.012016482358286444,-0.004415412440518322,-0.01482186602396783,0.01039039206692227,-0.017115387608684217,-0.01255699155212513,-0.014554293823905662,-0.009298577391509332,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.012016482358286444,-0.004415412440518322,-0.017115387608684217,-0.014554293823905662,-0.01255699155212513,-0.01482186602396783,0.01039039206692227,-0.009298577391509332
2021-06-15,0.0007248473027258069,0.004812923624685928,0.017534583749797984,0.0012916939220846914,-0.015283868766210313,0.007239467181524327,-0.00022043531789321268,0.00229988738524503,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.0007248473027258069,0.004812923624685928,-0.015283868766210313,-0.00022043531789321268,0.007239467181524327,0.017534583749797984,0.0012916939220846914,0.00229988738524503
2021-06-16,0.005541596849367541,-0.013323304939304885,0.01701022903596145,0.008581352075832669,0.0069998342281519235,-0.000941296377684002,0.004400381008218713,0.00403839884007763,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.005541596849367541,-0.013323304939304885,0.0069998342281519235,0.004400381008218713,-0.000941296377684002,0.01701022903596145,0.008581352075832669,0.00403839884007763
2021-06-17,-0.04471402763181566,-0.0006097641866926947,-0.005786843181692493,-0.008489262997924903,-0.029285346489052757,-0.055838924158754945,-0.03564407396590054,-0.025766891801690568,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.04471402763181566,-0.0006097641866926947,-0.029285346489052757,-0.03564407396590054,-0.055838924158754945,-0.005786843181692493,-0.008489262997924903,-0.025766891801690568
2021-06-18,-0.025962060552028987,-0.032805725783598444,-0.014841745867469744,-0.02941458206755353,-0.025628485629218534,-0.03290054728803898,-0.04442618063043227,-0.029425618259762927,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,-0.025962060552028987,-0.032805725783598444,-0.025628485629218534,-0.04442618063043227,-0.03290054728803898,-0.014841745867469744,-0.02941458206755353,-0.029425618259762927
2021-06-21,0.02470542112187662,0.02406616446145944,0.02262381408816285,0.024841844174471998,0.01682613686312253,0.023394992002991825,0.02176190961308771,0.022602897475024714,0.0273,-0.003,-0.0786,-0.021400000000000002,-0.009300000000000001,0.0,Daily,0.02470542112187662,0.02406616446145944,0.01682613686312253,0.02176190961308771,0.023394992002991825,0.02262381408816285,0.024841844174471998,0.022602897475024714
