Date,Open,High,Low,Close,Volume,Ticker
2026-04-08 13:30:00,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,AAPL
2026-04-09 13:30:00,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600,AAPL
2026-04-10 13:30:00,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,31291500,AAPL
2026-04-13 13:30:00,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,36234700,AAPL
2026-04-14 13:30:00,259.25,261.92999267578125,257.19000244140625,258.8299865722656,48370700,AAPL
2026-04-15 13:30:00,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,49913500,AAPL
2026-04-16 13:30:00,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,43323100,AAPL
2026-04-17 13:30:00,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,61436200,AAPL
2026-04-20 13:30:00,270.3299865722656,274.2799987792969,270.2900085449219,273.04998779296875,36590200,AAPL
2026-04-21 13:30:00,271.5,272.79998779296875,265.3999938964844,266.1700134277344,50209800,AAPL
2026-04-22 13:30:00,267.82000732421875,273.739990234375,266.8699951171875,273.1700134277344,43249200,AAPL
2026-04-23 13:30:00,275.04998779296875,275.7699890136719,271.6499938964844,273.42999267578125,33399600,AAPL
2026-04-24 13:30:00,272.760009765625,273.05999755859375,269.6499938964844,271.05999755859375,38157100,AAPL
2026-04-27 13:30:00,266.0899963378906,268.3599853515625,265.07000732421875,267.6099853515625,41466800,AAPL
2026-04-28 13:30:00,272.3399963378906,273.2300109863281,268.6600036621094,270.7099914550781,40018900,AAPL
2026-04-29 13:30:00,267.54998779296875,271.0400085449219,267.0400085449219,270.1700134277344,30047900,AAPL
2026-04-30 13:30:00,270.5,276.0,268.1400146484375,271.3500061035156,91848200,AAPL
2026-05-01 13:30:00,278.8599853515625,287.2200012207031,278.3699951171875,280.1400146484375,79915400,AAPL
2026-05-04 13:30:00,279.6600036621094,280.6300048828125,274.8599853515625,276.8299865722656,46668400,AAPL
2026-05-05 13:30:00,276.92999267578125,284.57000732421875,276.5,284.17999267578125,49311700,AAPL
2026-05-06 13:30:00,281.9200134277344,288.0299987792969,281.07000732421875,287.510009765625,58336100,AAPL
2026-05-07 13:30:00,289.2699890136719,292.1300048828125,285.7799987792969,287.44000244140625,45224300,AAPL
2026-05-08 13:30:00,290.010009765625,294.760009765625,290.0,293.32000732421875,52692800,AAPL
2026-05-11 13:30:00,291.9800109863281,293.8800048828125,290.2300109863281,292.67999267578125,42247300,AAPL
2026-05-12 13:30:00,292.55999755859375,295.2699890136719,292.55999755859375,294.79998779296875,45748100,AAPL
2026-05-13 13:30:00,293.5,300.9200134277344,293.5,298.8699951171875,52684300,AAPL
2026-05-14 13:30:00,299.82000732421875,300.45001220703125,295.3800048828125,298.2099914550781,35324900,AAPL
2026-05-15 13:30:00,297.8999938964844,303.20001220703125,296.5199890136719,300.2300109863281,54862800,AAPL
2026-05-18 13:30:00,300.239990234375,300.6600036621094,294.9100036621094,297.8399963378906,34483000,AAPL
2026-05-19 13:30:00,296.9700012207031,300.510009765625,296.3500061035156,298.9700012207031,42243600,AAPL
2026-05-20 13:30:00,298.17999267578125,302.79998779296875,298.0799865722656,302.25,38229800,AAPL
2026-05-21 13:30:00,301.05999755859375,305.5400085449219,300.3999938964844,304.989990234375,42965100,AAPL
2026-05-22 13:30:00,306.1199951171875,311.3999938964844,305.8399963378906,308.82000732421875,43627900,AAPL
2025-11-24 14:30:00,475.0,476.8999938964844,468.0199890136719,474.0,34421000,MSFT
2025-11-25 14:30:00,474.07000732421875,479.1499938964844,464.8900146484375,476.989990234375,28019800,MSFT
2025-11-26 14:30:00,486.30999755859375,488.30999755859375,481.20001220703125,485.5,25709100,MSFT
2025-11-28 14:30:00,487.6000061035156,492.6300048828125,486.6499938964844,492.010009765625,14386700,MSFT
2025-12-01 14:30:00,488.44000244140625,489.8599853515625,484.6499938964844,486.739990234375,23964000,MSFT
2025-12-02 14:30:00,486.7200012207031,493.5,486.32000732421875,490.0,19562700,MSFT
2025-12-03 14:30:00,476.32000732421875,484.239990234375,475.20001220703125,477.7300109863281,34615100,MSFT
2025-12-04 14:30:00,479.760009765625,481.32000732421875,476.489990234375,480.8399963378906,22318200,MSFT
2025-12-05 14:30:00,482.5199890136719,483.3999938964844,478.8800048828125,483.1600036621094,22608700,MSFT
2025-12-08 14:30:00,484.8900146484375,492.29998779296875,484.3800048828125,491.0199890136719,21965900,MSFT
2025-12-09 14:30:00,489.1000061035156,492.1199951171875,488.5,492.0199890136719,14696100,MSFT
2025-12-10 14:30:00,484.0299987792969,484.25,475.0799865722656,478.55999755859375,35756200,MSFT
2025-12-11 14:30:00,476.6300048828125,486.0299987792969,475.8599853515625,483.4700012207031,24669200,MSFT
2025-12-12 14:30:00,479.82000732421875,482.45001220703125,476.3399963378906,478.5299987792969,21248100,MSFT
2025-12-15 14:30:00,480.1000061035156,480.7200012207031,472.5199890136719,474.82000732421875,23727700,MSFT
2025-12-16 14:30:00,471.9100036621094,477.8900146484375,470.8800048828125,476.3900146484375,20705600,MSFT
2025-12-17 14:30:00,476.9100036621094,480.0,475.0,476.1199951171875,24527200,MSFT
2025-12-18 14:30:00,478.19000244140625,489.6000061035156,477.8900146484375,483.9800109863281,28573500,MSFT
2025-12-19 14:30:00,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100,MSFT
2025-12-22 14:30:00,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000,MSFT
2025-12-23 14:30:00,484.9800109863281,487.8299865722656,484.739990234375,486.8500061035156,14683600,MSFT
2025-12-24 14:30:00,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,5855900,MSFT
2025-12-26 14:30:00,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,8842200,MSFT
2025-12-29 14:30:00,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,10893400,MSFT
2025-12-30 14:30:00,485.92999267578125,489.67999267578125,485.5,487.4800109863281,13944500,MSFT
2025-12-31 14:30:00,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,15601600,MSFT
2026-01-02 14:30:00,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,25571600,MSFT
2026-01-05 14:30:00,474.05999755859375,476.07000732421875,469.5,472.8500061035156,25250300,MSFT
2026-01-06 14:30:00,473.79998779296875,478.739990234375,469.75,478.510009765625,23037700,MSFT
2026-01-07 14:30:00,479.760009765625,489.70001220703125,477.95001220703125,483.4700012207031,25564200,MSFT
2026-01-08 14:30:00,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,18162600,MSFT
2026-01-09 14:30:00,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,18491000,MSFT
2026-01-12 14:30:00,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,23519900,MSFT
2026-01-13 14:30:00,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,28545800,MSFT
2026-01-14 14:30:00,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,28184300,MSFT
2026-01-15 14:30:00,464.1199951171875,464.25,455.8999938964844,456.6600036621094,23225800,MSFT
2026-01-16 14:30:00,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,34246700,MSFT
2026-01-20 14:30:00,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,26130000,MSFT
2026-01-21 14:30:00,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,37980500,MSFT
2026-01-22 14:30:00,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,25349400,MSFT
2026-01-23 14:30:00,451.8699951171875,471.1000061035156,450.5299987792969,465.95001220703125,38000200,MSFT
2026-01-26 14:30:00,465.30999755859375,474.25,462.0,470.2799987792969,29291200,MSFT
2026-01-27 14:30:00,473.70001220703125,482.8699951171875,473.1600036621094,480.5799865722656,29213900,MSFT
2026-01-28 14:30:00,483.2099914550781,483.739990234375,478.0,481.6300048828125,36875400,MSFT
2026-01-29 14:30:00,439.989990234375,442.5,421.0199890136719,433.5,128855300,MSFT
2026-01-30 14:30:00,439.1700134277344,439.6000061035156,426.45001220703125,430.2900085449219,58566800,MSFT
2026-02-02 14:30:00,430.239990234375,430.739990234375,422.25,423.3699951171875,42219900,MSFT
2026-02-03 14:30:00,422.010009765625,422.04998779296875,408.55999755859375,411.2099914550781,61424100,MSFT
2026-02-04 14:30:00,411.0,419.79998779296875,409.239990234375,414.19000244140625,45012400,MSFT
2026-02-05 14:30:00,407.44000244140625,408.29998779296875,392.32000732421875,393.6700134277344,66289200,MSFT
2026-02-06 14:30:00,399.1700134277344,401.7900085449219,392.9200134277344,401.1400146484375,53515300,MSFT
2026-02-09 14:30:00,404.8500061035156,414.8900146484375,400.8699951171875,413.6000061035156,45480500,MSFT
2026-02-10 14:30:00,419.6199951171875,423.67999267578125,412.70001220703125,413.2699890136719,44857900,MSFT
2026-02-11 14:30:00,416.17999267578125,416.4599914550781,401.010009765625,404.3699951171875,42491000,MSFT
2026-02-12 14:30:00,405.0,406.20001220703125,398.010009765625,401.8399963378906,40802400,MSFT
2026-02-13 14:30:00,404.45001220703125,405.5400085449219,398.04998779296875,401.32000732421875,34091600,MSFT
2026-02-17 14:30:00,399.2200012207031,400.5199890136719,394.5299987792969,396.8599853515625,32078800,MSFT
2026-02-18 14:30:00,398.1300048828125,402.55999755859375,396.32000732421875,399.6000061035156,23223400,MSFT
2026-02-19 14:30:00,400.69000244140625,404.42999267578125,396.6700134277344,398.4599914550781,28234000,MSFT
2026-02-20 14:30:00,396.1099853515625,400.1199951171875,395.1600036621094,397.2300109863281,34015200,MSFT
2026-02-23 14:30:00,395.0,395.3599853515625,383.1000061035156,384.4700012207031,43238300,MSFT
2026-02-24 14:30:00,384.1400146484375,389.3599853515625,381.7099914550781,389.0,33884700,MSFT
2026-02-25 14:30:00,390.5299987792969,401.4700012207031,390.1600036621094,400.6000061035156,43625500,MSFT
2026-02-26 14:30:00,404.7099914550781,407.489990234375,398.739990234375,401.7200012207031,34405900,MSFT
2026-02-27 14:30:00,390.8800048828125,396.82000732421875,389.8800048828125,392.739990234375,51367200,MSFT
2026-03-02 14:30:00,392.8599853515625,401.19000244140625,390.6300048828125,398.54998779296875,35474900,MSFT
2026-03-03 14:30:00,393.1400146484375,406.70001220703125,392.6700134277344,403.92999267578125,38199200,MSFT
2026-03-04 14:30:00,401.2699890136719,411.0299987792969,400.30999755859375,405.20001220703125,35808000,MSFT
2026-03-05 14:30:00,404.4200134277344,411.6099853515625,404.3999938964844,410.67999267578125,39001300,MSFT
2026-03-06 14:30:00,409.20001220703125,413.04998779296875,408.510009765625,408.9599914550781,31123900,MSFT
2026-03-09 13:30:00,404.9200134277344,410.2099914550781,403.5,409.4100036621094,30131900,MSFT
2026-03-10 13:30:00,410.0299987792969,410.20001220703125,402.92999267578125,405.760009765625,31706400,MSFT
2026-03-11 13:30:00,405.57000732421875,409.010009765625,401.5899963378906,404.8800048828125,25512100,MSFT
2026-03-12 13:30:00,404.6300048828125,406.1199951171875,401.7099914550781,401.8599853515625,27263900,MSFT
2026-03-13 13:30:00,401.0,404.79998779296875,394.25,395.54998779296875,26848000,MSFT
2026-03-16 13:30:00,398.07000732421875,400.6300048828125,394.7900085449219,399.95001220703125,27733700,MSFT
2026-03-17 13:30:00,400.2699890136719,404.3999938964844,397.75,399.4100036621094,26228300,MSFT
2026-03-18 13:30:00,397.1300048828125,398.0,391.0,391.7900085449219,25908500,MSFT
2026-03-19 13:30:00,390.1000061035156,392.489990234375,387.05999755859375,389.0199890136719,25138800,MSFT
2026-03-20 13:30:00,386.7900085449219,387.0,380.1199951171875,381.8699951171875,50853200,MSFT
2026-03-23 13:30:00,383.8999938964844,387.2099914550781,381.67999267578125,383.0,29680100,MSFT
2026-03-24 13:30:00,382.3599853515625,382.4700012207031,371.8500061035156,372.739990234375,42733600,MSFT
2026-03-25 13:30:00,376.9200134277344,377.05999755859375,369.6300048828125,371.0400085449219,31181200,MSFT
2026-03-26 13:30:00,370.82000732421875,374.7200012207031,365.19000244140625,365.9700012207031,36836600,MSFT
2026-03-27 13:30:00,361.8999938964844,362.45001220703125,356.510009765625,356.7699890136719,37883400,MSFT
2026-03-30 13:30:00,361.8999938964844,365.3599853515625,356.2799987792969,358.9599914550781,44797000,MSFT
2026-03-31 13:30:00,364.54998779296875,372.8999938964844,363.07000732421875,370.1700134277344,45244400,MSFT
2026-04-01 13:30:00,373.489990234375,373.989990234375,368.20001220703125,369.3699951171875,29417200,MSFT
2026-04-02 13:30:00,367.2099914550781,373.6400146484375,364.1499938964844,373.4599914550781,24099100,MSFT
2026-04-06 13:30:00,373.489990234375,373.7300109863281,369.5,372.8800048828125,16146600,MSFT
2026-04-07 13:30:00,370.3399963378906,372.45001220703125,366.55999755859375,372.2900085449219,21443300,MSFT
2026-04-08 13:30:00,384.9800109863281,385.0,371.4100036621094,374.3299865722656,33064800,MSFT
2026-04-09 13:30:00,372.5,373.5,367.04998779296875,373.07000732421875,30435300,MSFT
2026-04-10 13:30:00,372.9800109863281,375.6400146484375,370.0299987792969,370.8699951171875,28111100,MSFT
2026-04-13 13:30:00,373.6099853515625,384.5400085449219,371.0199890136719,384.3699951171875,35745800,MSFT
2026-04-14 13:30:00,387.9200134277344,394.69000244140625,386.5199890136719,393.1099853515625,37504500,MSFT
2026-04-15 13:30:00,398.0,414.3699951171875,396.7300109863281,411.2200012207031,45063400,MSFT
2026-04-16 13:30:00,419.8599853515625,420.82000732421875,412.1400146484375,420.260009765625,41642400,MSFT
2026-04-17 13:30:00,424.82000732421875,431.5799865722656,420.69000244140625,422.7900085449219,48568200,MSFT
2026-04-20 13:30:00,421.1499938964844,423.3299865722656,416.29998779296875,418.07000732421875,27582200,MSFT
2026-04-21 13:30:00,420.239990234375,427.17999267578125,417.20001220703125,424.1600036621094,32048500,MSFT
2026-04-22 13:30:00,426.19000244140625,433.70001220703125,423.6700134277344,432.9200134277344,29378200,MSFT
2026-04-23 13:30:00,419.8900146484375,423.6600036621094,411.4100036621094,415.75,38308000,MSFT
2026-04-24 13:30:00,416.9700012207031,424.95001220703125,415.79998779296875,424.6199951171875,27457400,MSFT
2026-04-27 13:30:00,422.3800048828125,427.1099853515625,417.07000732421875,424.82000732421875,30867300,MSFT
2026-04-28 13:30:00,424.57000732421875,429.9200134277344,421.8999938964844,429.25,30438100,MSFT
2026-04-29 13:30:00,424.5799865722656,426.82000732421875,420.2900085449219,424.4599914550781,38288300,MSFT
2026-04-30 13:30:00,410.80999755859375,414.4200134277344,398.010009765625,407.7799987792969,70909400,MSFT
2026-05-01 13:30:00,412.79998779296875,417.1099853515625,410.44000244140625,414.44000244140625,31372400,MSFT
2026-05-04 13:30:00,411.5400085449219,420.7799987792969,410.79998779296875,413.6199951171875,28066500,MSFT
2026-05-05 13:30:00,415.32000732421875,416.7799987792969,408.79998779296875,411.3800048828125,25700900,MSFT
2026-05-06 13:30:00,408.0,418.4200134277344,405.1099853515625,413.9599914550781,30285900,MSFT
2026-05-07 13:30:00,420.1099853515625,427.9800109863281,418.760009765625,420.7699890136719,34942400,MSFT
2026-05-08 13:30:00,417.3900146484375,418.6300048828125,414.0,415.1199951171875,33383800,MSFT
2026-05-11 13:30:00,407.8699951171875,412.69000244140625,405.5,412.6600036621094,35657900,MSFT
2026-05-12 13:30:00,414.4800109863281,415.5,406.6400146484375,407.7699890136719,38594200,MSFT
2026-05-13 13:30:00,403.20001220703125,406.30999755859375,401.0299987792969,405.2099914550781,29667100,MSFT
2026-05-14 13:30:00,404.4800109863281,411.8399963378906,400.8800048828125,409.42999267578125,27077500,MSFT
2026-05-15 13:30:00,414.2699890136719,428.1700134277344,412.9100036621094,421.9200134277344,50771200,MSFT
2026-05-18 13:30:00,416.6199951171875,425.1199951171875,415.6099853515625,423.5400085449219,32564100,MSFT
2026-05-19 13:30:00,429.8999938964844,432.70001220703125,416.489990234375,417.4200134277344,33018700,MSFT
2026-05-20 13:30:00,414.1700134277344,422.1000061035156,411.29998779296875,421.05999755859375,27864000,MSFT
2026-05-21 13:30:00,424.75,426.3399963378906,415.7099914550781,419.0899963378906,31393500,MSFT
2026-05-22 13:30:00,419.5400085449219,424.3999938964844,416.3299865722656,418.57000732421875,22341900,MSFT
