Date,V,C,CG,BAC,CB,PYPL,AXP,DFS,CME,USB,EVR,SPGI,WFC,GS,MCO,MS-PF,JPM,FDS,APAM,MMC,BX,KKR,ARES,MFG,BLK
1972-08-21,,,,,,,0.4246638417243957,,,,,,0.002837864914909,,,,,,,,,,,,
1972-08-22,,,,,,,0.4184709191322326,,,,,,0.0028825085610151,,,,,,,,,,,,
1972-08-23,,,,,,,0.4096238315105438,,,,,,0.0028952632565051,,,,,,,,,,,,
1972-08-24,,,,,,,0.4078544974327087,,,,,,0.0029080163221806,,,,,,,,,,,,
1972-08-25,,,,,,,0.4078544974327087,,,,,,0.0028888848610222,,,,,,,,,,,,
1972-08-28,,,,,,,0.4078544974327087,,,,,,0.0028761308640241,,,,,,,,,,,,
1972-08-29,,,,,,,0.4140474200248718,,,,,,0.0028697538655251,,,,,,,,,,,,
1972-08-30,,,,,,,0.4246638417243957,,,,,,0.0028569987043738,,,,,,,,,,,,
1972-08-31,,,,,,,0.4228945076465606,,,,,,0.002863374305889,,,,,,,,,,,,
1972-09-01,,,,,,,0.4388194382190704,,,,,,0.0028761308640241,,,,,,,,,,,,
1972-09-05,,,,,,,0.4308569431304931,,,,,,0.002863374305889,,,,,,,,,,,,
1972-09-06,,,,,,,0.4167017936706543,,,,,,0.0028506207745522,,,,,,,,,,,,
1972-09-07,,,,,,,0.417586475610733,,,,,,0.0028187343850731,,,,,,,,,,,,
1972-09-08,,,,,,,0.4087391793727875,,,,,,0.0027996026910841,,,,,,,,,,,,
1972-09-11,,,,,,,0.3972377181053161,,,,,,0.0028059813193976,,,,,,,,,,,,
1972-09-12,,,,,,,0.3875057101249695,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-13,,,,,,,0.396353155374527,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-14,,,,,,,0.3998919427394867,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-15,,,,,,,0.4007768630981445,,,,,,0.0028442426118999,,,,,,,,,,,,
1972-09-18,,,,,,,0.4060849547386169,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-19,,,,,,,0.4096238315105438,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-20,,,,,,,0.4228945076465606,,,,,,0.0028059813193976,,,,,,,,,,,,
1972-09-21,,,,,,,0.4140474200248718,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-22,,,,,,,0.4140474200248718,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-09-25,,,,,,,0.4096238315105438,,,,,,0.0028187343850731,,,,,,,,,,,,
1972-09-26,,,,,,,0.4140474200248718,,,,,,0.0028059813193976,,,,,,,,,,,,
1972-09-27,,,,,,,0.4397042989730835,,,,,,0.0027677167672663,,,,,,,,,,,,
1972-09-28,,,,,,,0.440588891506195,,,,,,0.002729452913627,,,,,,,,,,,,
1972-09-29,,,,,,,0.4361653923988342,,,,,,0.0027422085404396,,,,,,,,,,,,
1972-10-02,,,,,,,0.4388194382190704,,,,,,0.0027804712299257,,,,,,,,,,,,
1972-10-03,,,,,,,0.440588891506195,,,,,,0.0027932270895689,,,,,,,,,,,,
1972-10-04,,,,,,,0.4361653923988342,,,,,,0.0028314900118857,,,,,,,,,,,,
1972-10-05,,,,,,,0.4140474200248718,,,,,,0.0028506207745522,,,,,,,,,,,,
1972-10-06,,,,,,,0.4211251735687256,,,,,,0.0028569987043738,,,,,,,,,,,,
1972-10-09,,,,,,,0.4290877878665924,,,,,,0.0028825085610151,,,,,,,,,,,,
1972-10-10,,,,,,,0.4228945076465606,,,,,,0.0028697538655251,,,,,,,,,,,,
1972-10-11,,,,,,,0.4087391793727875,,,,,,0.0028761308640241,,,,,,,,,,,,
1972-10-12,,,,,,,0.4078544974327087,,,,,,0.0028569987043738,,,,,,,,,,,,
1972-10-13,,,,,,,0.4034306704998016,,,,,,0.0027932270895689,,,,,,,,,,,,
1972-10-16,,,,,,,0.3998919427394867,,,,,,0.0027166979853063,,,,,,,,,,,,
1972-10-17,,,,,,,0.4105084538459778,,,,,,0.0027039453852921,,,,,,,,,,,,
1972-10-18,,,,,,,0.4264335930347442,,,,,,0.0027549630030989,,,,,,,,,,,,
1972-10-19,,,,,,,0.4228945076465606,,,,,,0.0027549630030989,,,,,,,,,,,,
1972-10-20,,,,,,,0.4388194382190704,,,,,,0.0027740951627492,,,,,,,,,,,,
1972-10-23,,,,,,,0.431741863489151,,,,,,0.0028825085610151,,,,,,,,,,,,
1972-10-24,,,,,,,0.4352805018424988,,,,,,0.0028825085610151,,,,,,,,,,,,
1972-10-25,,,,,,,0.4352805018424988,,,,,,0.0028569987043738,,,,,,,,,,,,
1972-10-26,,,,,,,0.4352805018424988,,,,,,0.002837864914909,,,,,,,,,,,,
1972-10-27,,,,,,,0.4343960285186767,,,,,,0.0028442426118999,,,,,,,,,,,,
1972-10-30,,,,,,,0.4361653923988342,,,,,,0.0028891798574477,,,,,,,,,,,,
1972-10-31,,,,,,,0.4352805018424988,,,,,,0.0029020195361226,,,,,,,,,,,,
1972-11-01,,,,,,,0.431741863489151,,,,,,0.0029277040157467,,,,,,,,,,,,
